09:37:35;ORI;359.81;-1.38;4.06
09:37:36;ORI;359.75;-1.38;4.06
09:37:36;ORI;359.81;-1.38;4.06
09:37:37;ORI;359.75;-1.38;4.06
09:37:38;ORI;359.75;-1.38;4.06
09:37:39;ORI;359.75;-1.38;4.06
09:37:40;ORI;359.75;-1.38;4.06
09:37:41;ORI;359.75;-1.38;4.06
09:37:41;ORI;359.75;-1.38;4.06
09:37:42;ORI;359.75;-1.38;4.06
09:37:43;ORI;359.75;-1.38;4.06
09:37:44;ORI;359.75;-1.38;4.06
09:37:45;ORI;359.75;-1.38;4.06
09:37:45;ORI;359.75;-1.38;4.06
09:37:46;ORI;359.75;-1.38;4.06
09:37:47;ORI;359.75;-1.38;4.06
09:37:48;ORI;359.75;-1.38;4.06
09:37:49;ORI;359.81;-1.38;4.06
09:37:50;ORI;359.81;-1.38;4.06
09:37:50;ORI;359.81;-1.38;4.06
09:37:51;ORI;359.94;-1.38;4.06
09:37:52;ORI;359.94;-1.38;4.06
09:37:53;ORI;359.94;-1.38;4.06
09:37:54;ORI;359.94;-1.38;4.06
09:37:55;ORI;359.94;-1.38;4.06
09:37:55;ORI;359.94;-1.38;4.06
09:37:56;ORI;359.94;-1.38;4.06
09:37:57;ORI;359.94;-1.38;4.06
09:37:58;ORI;359.94;-1.38;4.06
09:37:59;ORI;359.94;-1.38;4.06
09:38:00;ORI;359.94;-1.38;4.06
09:38:00;ORI;359.94;-1.38;4.06
09:38:01;ORI;359.94;-1.38;4.06
09:38:02;ORI;359.94;-1.31;4
09:38:03;ORI;359.94;-1.31;4
09:38:04;ORI;359.94;-1.31;4
09:38:04;ORI;359.94;-1.38;4
09:38:05;ORI;359.94;-1.38;4
09:38:06;ORI;359.94;-1.38;4
09:38:07;ORI;359.94;-1.38;4
09:38:08;ORI;359.94;-1.38;4
09:38:09;ORI;359.94;-1.38;4
09:38:09;ORI;359.94;-1.38;4
09:38:10;ORI;359.94;-1.38;4
09:38:11;ORI;359.94;-1.38;4
09:38:12;ORI;359.94;-1.38;4
09:38:13;ORI;359.94;-1.38;4
09:38:14;ORI;359.94;-1.38;4
09:38:14;ORI;359.94;-1.38;4
09:38:15;ORI;359.94;-1.38;4
09:38:16;ORI;359.94;-1.38;4
09:38:17;ORI;359.94;-1.38;4
09:38:18;ORI;359.94;-1.38;4
09:38:19;ORI;359.94;-1.38;4
09:38:19;ORI;359.94;-1.38;4
09:38:20;ORI;359.94;-1.38;4
09:38:21;ORI;359.94;-1.38;4
09:38:22;ORI;359.94;-1.38;4
09:38:23;ORI;359.94;-1.38;4
09:38:24;ORI;359.94;-1.38;4
09:38:24;ORI;359.94;-1.38;4
09:38:25;ORI;359.94;-1.31;4
09:38:26;ORI;359.94;-1.31;4
09:38:27;ORI;359.94;-1.31;4
09:38:28;ORI;359.94;-1.31;4
09:38:28;ORI;359.81;-1.25;3.94
09:38:29;ORI;359.88;-1.31;3.94
09:38:30;ORI;359.88;-1.31;3.94
09:38:31;ORI;359.88;-1.31;3.94
09:38:32;ORI;359.88;-1.31;3.94
09:38:33;ORI;359.88;-1.31;3.94
09:38:33;ORI;359.88;-1.31;3.94
09:38:34;ORI;359.88;-1.31;3.94
09:38:35;ORI;359.88;-1.31;3.94
09:38:36;ORI;359.88;-1.31;3.94
09:38:37;ORI;359.88;-1.31;3.94
09:38:38;ORI;359.88;-1.31;3.94
09:38:38;ORI;359.88;-1.31;3.94
09:38:39;ORI;359.88;-1.31;3.94
09:38:40;ORI;359.88;-1.31;4
09:38:41;ORI;359.88;-1.31;4
09:38:42;ORI;359.88;-1.31;4
09:38:42;ORI;359.88;-1.31;4
09:38:43;ORI;359.88;-1.31;4
09:38:44;ORI;359.88;-1.31;4
09:38:45;ORI;359.88;-1.31;4
09:38:46;ORI;359.88;-1.31;4
09:38:47;ORI;359.88;-1.31;4
09:38:47;ORI;359.88;-1.31;4
09:38:48;ORI;359.88;-1.31;4
09:38:49;ORI;359.88;-1.31;4
09:38:50;ORI;359.88;-1.31;4
09:38:51;ORI;359.88;-1.31;4
09:38:52;ORI;359.88;-1.31;4
09:38:52;ORI;359.88;-1.31;4
09:38:53;ORI;359.88;-1.31;4
09:38:54;ORI;359.88;-1.38;4
09:38:55;ORI;359.88;-1.38;4
09:38:56;ORI;359.88;-1.38;4
09:38:57;ORI;359.88;-1.38;4
09:38:57;ORI;359.88;-1.38;4
09:38:58;ORI;359.88;-1.38;4
09:38:59;ORI;359.88;-1.38;4
09:39:00;ORI;359.88;-1.38;4
09:39:01;ORI;359.88;-1.38;4
09:39:02;ORI;359.88;-1.38;4
09:39:02;ORI;359.88;-1.38;4
09:39:03;ORI;359.88;-1.38;4
09:39:04;ORI;359.88;-1.38;4
09:39:05;ORI;359.88;-1.38;4
09:39:06;ORI;359.88;-1.38;4
09:39:06;ORI;359.88;-1.38;4
09:39:07;ORI;359.88;-1.38;4
09:39:08;ORI;359.88;-1.38;4
09:39:09;ORI;359.88;-1.38;4
09:39:10;ORI;359.88;-1.38;4
09:39:11;ORI;359.88;-1.38;4
09:39:11;ORI;359.88;-1.38;4
09:39:12;ORI;359.88;-1.38;4
09:39:13;ORI;359.88;-1.38;4
09:39:14;ORI;359.88;-1.38;4
09:39:15;ORI;359.88;-1.38;4
09:39:16;ORI;359.88;-1.31;3.94
09:39:16;ORI;359.88;-1.31;4
09:39:17;ORI;359.81;-1.31;3.94
09:39:18;ORI;359.81;-1.31;3.94
09:39:19;ORI;359.81;-1.31;3.94
09:39:20;ORI;359.81;-1.31;3.94
09:39:21;ORI;359.81;-1.31;3.94
09:39:21;ORI;359.81;-1.31;3.94
09:39:22;ORI;359.81;-1.31;3.94
09:39:23;ORI;359.81;-1.31;3.94
09:39:24;ORI;359.81;-1.31;3.94
09:39:25;ORI;359.81;-1.31;3.94
09:39:26;ORI;359.81;-1.31;3.94
09:39:26;ORI;359.81;-1.31;3.94
09:39:27;ORI;359.81;-1.31;3.94
09:39:28;ORI;359.81;-1.31;3.94
09:39:29;ORI;359.81;-1.31;3.94
09:39:30;ORI;359.81;-1.31;3.94
09:39:30;ORI;359.81;-1.31;3.94
09:39:31;ORI;359.81;-1.31;3.94
09:39:32;ORI;359.88;-1.31;3.94
09:39:33;ORI;359.81;-1.31;3.94
09:39:34;ORI;359.81;-1.31;3.94
09:39:35;ORI;359.81;-1.31;3.94
09:39:35;ORI;359.81;-1.31;3.94
09:39:36;ORI;359.88;-1.31;3.94
09:39:37;ORI;359.88;-1.31;3.94
09:39:38;ORI;359.88;-1.31;3.94
09:39:39;ORI;359.88;-1.31;3.94
09:39:40;ORI;359.88;-1.31;3.94
09:39:40;ORI;359.81;-1.31;3.94
09:39:41;ORI;359.81;-1.31;3.94
09:39:42;ORI;359.81;-1.31;3.94
09:39:43;ORI;359.81;-1.31;3.94
09:39:44;ORI;359.81;-1.31;3.94
09:39:45;ORI;359.81;-1.31;3.94
09:39:45;ORI;359.81;-1.31;3.94
09:39:46;ORI;359.81;-1.31;3.94
09:39:47;ORI;359.81;-1.31;3.94
09:39:48;ORI;359.81;-1.31;3.94
09:39:49;ORI;359.81;-1.31;3.94
09:39:49;ORI;359.81;-1.31;3.94
09:39:50;ORI;359.81;-1.31;3.94
09:39:51;ORI;359.81;-1.31;3.94
09:39:52;ORI;359.81;-1.31;3.94
09:39:53;ORI;359.81;-1.31;3.94
09:39:54;ORI;359.81;-1.31;3.94
09:39:54;ORI;359.81;-1.31;3.94
09:39:55;ORI;359.81;-1.31;3.94
09:39:56;ORI;359.81;-1.31;3.94
09:39:57;ORI;359.88;-1.31;3.94
09:39:58;ORI;359.88;-1.31;3.94
09:39:59;ORI;359.88;-1.31;3.94
09:39:59;ORI;359.88;-1.31;3.94
09:40:00;ORI;359.88;-1.31;3.94
09:40:01;ORI;359.88;-1.31;3.94
09:40:02;ORI;359.88;-1.31;3.94
09:40:03;ORI;359.88;-1.31;3.94
09:40:04;ORI;359.88;-1.31;3.94
09:40:04;ORI;359.88;-1.31;3.94
09:40:05;ORI;359.88;-1.31;3.94
09:40:06;ORI;359.88;-1.31;3.94
09:40:07;ORI;359.88;-1.31;4
09:40:08;ORI;359.88;-1.31;4
09:40:09;ORI;359.88;-1.31;4
09:40:09;ORI;359.88;-1.31;4
09:40:10;ORI;359.88;-1.31;4
09:40:11;ORI;359.88;-1.31;4
09:40:12;ORI;359.88;-1.31;4
09:40:13;ORI;359.88;-1.31;4
09:40:13;ORI;359.88;-1.31;4
09:40:14;ORI;359.88;-1.31;4
09:40:15;ORI;359.88;-1.31;4
09:40:16;ORI;359.94;-1.31;4
09:40:17;ORI;359.94;-1.31;4
09:40:18;ORI;359.94;-1.31;4
09:40:18;ORI;359.94;-1.31;4
09:40:19;ORI;359.81;-1.31;3.94
09:40:20;ORI;359.81;-1.31;3.94
09:40:21;ORI;359.81;-1.31;3.94
09:40:22;ORI;359.81;-1.31;3.94
09:40:23;ORI;359.81;-1.31;3.94
09:40:23;ORI;359.81;-1.31;3.94
09:40:24;ORI;359.81;-1.31;3.94
09:40:25;ORI;359.81;-1.31;3.94
09:40:26;ORI;359.81;-1.31;3.94
09:40:27;ORI;359.81;-1.31;3.94
09:40:28;ORI;359.81;-1.31;3.94
09:40:28;ORI;359.81;-1.31;3.94
09:40:29;ORI;359.81;-1.31;3.94
09:40:30;ORI;359.81;-1.31;3.94
09:40:31;ORI;359.81;-1.31;3.94
09:40:32;ORI;359.81;-1.31;3.94
09:40:32;ORI;359.81;-1.31;3.94
09:40:33;ORI;359.81;-1.31;3.94
09:40:34;ORI;359.81;-1.31;3.94
09:40:35;ORI;359.81;-1.31;3.94
09:40:36;ORI;359.88;-1.25;4
09:40:37;ORI;359.81;-1.25;4
09:40:37;ORI;359.88;-1.25;4
09:40:38;ORI;359.88;-1.25;4
09:40:39;ORI;359.88;-1.25;4
09:40:40;ORI;359.88;-1.25;4
09:40:41;ORI;359.88;-1.25;4
09:40:42;ORI;359.88;-1.25;4
09:40:42;ORI;359.88;-1.25;4
09:40:43;ORI;359.81;-1.25;4
09:40:44;ORI;359.81;-1.25;4
09:40:45;ORI;359.81;-1.25;4
09:40:46;ORI;359.81;-1.25;4
09:40:47;ORI;359.81;-1.25;4
09:40:47;ORI;359.81;-1.25;4
09:40:48;ORI;359.81;-1.25;4
09:40:49;ORI;359.81;-1.25;4
09:40:50;ORI;359.81;-1.25;4
09:40:51;ORI;359.81;-1.25;4
09:40:51;ORI;359.81;-1.25;4
09:40:52;ORI;359.81;-1.25;4
09:40:53;ORI;359.81;-1.25;4
09:40:54;ORI;359.81;-1.25;4
09:40:55;ORI;359.81;-1.25;4
09:40:56;ORI;359.81;-1.25;4
09:40:56;ORI;359.81;-1.25;4
09:40:57;ORI;359.81;-1.25;4
09:40:58;ORI;359.81;-1.25;4
09:40:59;ORI;359.81;-1.25;4
09:41:00;ORI;359.81;-1.25;4
09:41:01;ORI;359.81;-1.25;4
09:41:01;ORI;359.81;-1.25;4
09:41:02;ORI;359.81;-1.25;4
09:41:03;ORI;359.81;-1.25;4
09:41:04;ORI;359.81;-1.25;4
09:41:05;ORI;359.81;-1.25;4
09:41:06;ORI;359.81;-1.25;4
09:41:06;ORI;359.81;-1.25;4
09:41:07;ORI;359.81;-1.25;4
09:41:08;ORI;359.81;-1.25;4
09:41:09;ORI;359.81;-1.25;4
09:41:10;ORI;359.81;-1.25;4
09:41:11;ORI;359.81;-1.25;4
09:41:11;ORI;359.81;-1.25;4
09:41:12;ORI;359.81;-1.25;4
09:41:13;ORI;359.81;-1.25;4
09:41:14;ORI;359.81;-1.25;4
09:41:15;ORI;359.81;-1.25;4
09:41:15;ORI;359.81;-1.25;4
09:41:16;ORI;359.81;-1.25;4
09:41:17;ORI;359.81;-1.25;4
09:41:18;ORI;359.81;-1.25;4
09:41:19;ORI;359.81;-1.25;4
09:41:20;ORI;359.81;-1.25;4
09:41:20;ORI;359.81;-1.25;4
09:41:21;ORI;359.81;-1.25;4
09:41:22;ORI;359.81;-1.25;4
09:41:23;ORI;359.81;-1.25;4
09:41:24;ORI;359.81;-1.25;4
09:41:25;ORI;359.81;-1.25;4
09:41:25;ORI;359.81;-1.25;4
09:41:26;ORI;359.81;-1.25;4
09:41:27;ORI;359.81;-1.25;4
09:41:28;ORI;359.81;-1.25;4
09:41:29;ORI;359.81;-1.25;4
09:41:30;ORI;359.81;-1.25;4
09:41:30;ORI;359.81;-1.25;4
09:41:31;ORI;359.81;-1.25;4
09:41:32;ORI;359.81;-1.25;4
09:41:33;ORI;359.81;-1.25;4
09:41:34;ORI;359.81;-1.25;4
09:41:35;ORI;359.81;-1.25;4
09:41:35;ORI;359.81;-1.25;4
09:41:36;ORI;359.81;-1.25;4
09:41:37;ORI;359.81;-1.25;4
09:41:38;ORI;359.81;-1.25;4
09:41:39;ORI;359.81;-1.25;4
09:41:39;ORI;359.81;-1.25;4
09:41:40;ORI;359.81;-1.25;4
09:41:41;ORI;359.81;-1.25;4
09:41:42;ORI;359.81;-1.25;4
09:41:43;ORI;359.81;-1.25;4
09:41:44;ORI;359.81;-1.25;4
09:41:44;ORI;359.81;-1.25;4
09:41:45;ORI;359.81;-1.25;4
09:41:46;ORI;359.81;-1.25;4
09:41:47;ORI;359.81;-1.25;4
09:41:48;ORI;359.81;-1.25;4
09:41:49;ORI;359.81;-1.25;4
09:41:49;ORI;359.81;-1.25;4
09:41:50;ORI;359.81;-1.25;4
09:41:51;ORI;359.81;-1.25;4
09:41:52;ORI;359.81;-1.25;4
09:41:53;ORI;4.69;3.25;-2.5
09:41:54;ORI;4;13.06;-3.13
09:41:54;ORI;5.81;25.75;-12.31
09:41:55;ORI;11.69;13.75;-19.31
09:41:56;ORI;7;0.19;2.31
09:41:57;ORI;6.94;0.31;2.88
09:41:58;ORI;6.94;0.38;3.13
09:41:58;ORI;6.94;0.38;3.13
09:41:59;ORI;6.94;0.38;3.13
09:42:00;ORI;6.94;0.38;3.13
09:42:01;ORI;6.94;0.38;3.13
09:42:02;ORI;6.94;0.38;3.13
09:42:03;ORI;6.94;0.38;3.13
09:42:03;ORI;6.94;0.38;3.13
09:42:04;ORI;6.94;0.38;3.13
09:42:05;ORI;6.94;0.38;3.13
09:42:06;ORI;6.94;0.38;3.13
09:42:07;ORI;6.94;0.38;3.13
09:42:07;ORI;6.94;0.38;3.13
09:42:08;ORI;5.19;-1.25;4.81
09:42:09;ORI;3.44;-1.13;4.56
09:42:10;ORI;3.44;-1;4.38
09:42:11;ORI;13.06;-22.38;-18
09:42:12;ORI;7.75;24.19;-10.88
09:42:12;ORI;6.13;0.13;5.94
09:42:15;ORI;6.13;-0.56;5.81
09:42:15;ORI;6.13;-0.63;5.75
09:42:15;ORI;6.13;-0.56;5.75
09:42:16;ORI;6.13;-0.56;5.69
09:42:17;ORI;6.13;-0.56;5.69
09:42:17;ORI;6.13;-0.56;5.69
09:42:18;ORI;6.13;-0.5;5.69
09:42:19;ORI;6.06;0;5.31
09:42:20;ORI;6.13;-0.13;5.44
09:42:21;ORI;6.13;-0.13;5.44
09:42:22;ORI;6.13;-0.13;5.44
09:42:22;ORI;6.13;-0.13;5.5
09:42:23;ORI;6.13;-0.13;5.5
09:42:24;ORI;6.13;-0.19;5.5
09:42:25;ORI;6.06;-0.25;5.38
09:42:26;ORI;6.06;-0.38;5.25
09:42:26;ORI;6.06;-0.38;5.25
09:42:27;ORI;6.06;-0.38;5.25
09:42:28;ORI;6.06;-0.38;5.25
09:42:29;ORI;6.06;-0.31;5.25
09:42:30;ORI;6.06;-0.44;5.31
09:42:31;ORI;6.06;-0.44;5.31
09:42:31;ORI;6.06;-0.88;5.31
09:42:32;ORI;10.63;-1;-12.44
09:42:33;ORI;2;-0.44;-1.31
09:42:34;ORI;1.13;-2.5;2.5
09:42:35;ORI;0.81;-2;5.25
09:42:36;ORI;0.81;-1.94;5.19
09:42:36;ORI;0.81;-1.94;5.19
09:42:37;ORI;0.81;-1.94;5.19
09:42:38;ORI;0.81;-1.94;5.19
09:42:39;ORI;0.81;-1.94;5.19
09:42:40;ORI;0.81;-1.94;5.19
09:42:41;ORI;0.81;-1.94;5.19
09:42:41;ORI;0.81;-1.94;5.19
09:42:42;ORI;0.81;-1.94;5.19
09:42:43;ORI;0.81;-1.94;5.19
09:42:44;ORI;0.81;-1.94;5.19
09:42:45;ORI;0.81;-1.94;5.19
09:42:45;ORI;0.81;-1.94;5.19
09:42:46;ORI;0.81;-1.94;5.19
09:42:47;ORI;0.81;-1.94;5.19
09:42:48;ORI;0.81;-1.94;5.19
09:42:49;ORI;0.81;-1.94;5.19
09:42:50;ORI;0.81;-1.94;5.19
09:42:50;ORI;0.81;-1.94;5.19
09:42:51;ORI;0.81;-1.94;5.19
09:42:52;ORI;0.81;-1.94;5.19
09:42:53;ORI;0.81;-1.94;5.19
09:42:54;ORI;0.81;-1.94;5.19
09:42:55;ORI;0.81;-1.94;5.19
09:42:55;ORI;0.81;-1.94;5.19
09:42:56;ORI;0.81;-1.94;5.19
09:42:57;ORI;0.81;-1.94;5.19
09:42:58;ORI;0.81;-1.94;5.19
09:42:59;ORI;0.75;-1.94;5.19
09:42:59;ORI;0.75;-1.94;5.19
09:43:00;ORI;0.75;-1.94;5.19
09:43:01;ORI;0.75;-1.94;5.19
09:43:02;ORI;0.75;-2;5.19
09:43:03;ORI;0.75;-2;5.19
09:43:04;ORI;0.75;-2;5.19
09:43:04;ORI;0.75;-2;5.19
09:43:05;ORI;0.75;-2;5.19
09:43:06;ORI;0.75;-2;5.19
09:43:07;ORI;0.75;-2;5.19
09:43:08;ORI;0.75;-2;5.19
09:43:09;ORI;0.75;-2;5.19
09:43:09;ORI;0.69;-2;5.19
09:43:10;ORI;0.69;-2;5.19
09:43:11;ORI;0.69;-2;5.19
09:43:12;ORI;0.69;-2;5.19
09:43:13;ORI;0.69;-2;5.19
09:43:13;ORI;0.69;-2;5.19
09:43:14;ORI;0.69;-2;5.19
09:43:15;ORI;0.69;-2;5.19
