15:12:17;1556802737540;FSR;0
15:12:18;1556802738804;FSR;0
15:12:20;1556802740069;FSR;0
15:12:21;1556802741336;FSR;0
15:12:22;1556802742600;FSR;0
15:12:23;1556802743868;FSR;0
15:12:25;1556802745133;FSR;0
15:12:26;1556802746397;FSR;0
15:12:27;1556802747563;FSR;0
15:12:28;1556802748829;FSR;0
15:12:30;1556802750095;FSR;0
15:12:31;1556802751358;FSR;0
15:12:32;1556802752620;FSR;0
15:12:33;1556802753883;FSR;0
15:12:35;1556802755146;FSR;0
15:12:36;1556802756412;FSR;0
15:12:37;1556802757680;FSR;0
15:12:38;1556802758943;FSR;0
15:12:40;1556802760209;FSR;0
15:12:41;1556802761474;FSR;0
15:12:42;1556802762739;FSR;0
15:12:43;1556802763906;FSR;0
15:12:45;1556802765172;FSR;0
15:12:46;1556802766433;FSR;0
15:12:47;1556802767698;FSR;0
15:12:48;1556802768962;FSR;0
15:12:50;1556802770225;FSR;0
15:12:51;1556802771487;FSR;0
15:12:52;1556802772755;FSR;0
15:12:53;1556802773920;FSR;0
15:12:55;1556802775184;FSR;0
15:12:56;1556802776450;FSR;0
15:12:57;1556802777716;FSR;0
15:12:58;1556802778982;FSR;0
15:13:00;1556802780245;FSR;0
15:13:01;1556802781511;FSR;0
15:13:02;1556802782777;FSR;0
15:13:04;1556802784039;FSR;0
15:13:05;1556802785308;FSR;0
15:13:06;1556802786569;FSR;0
15:13:07;1556802787830;FSR;0
15:13:09;1556802789094;FSR;0
15:13:10;1556802790359;FSR;0
15:13:11;1556802791624;FSR;0
15:13:12;1556802792889;FSR;0
15:13:14;1556802794155;FSR;0
15:13:15;1556802795421;FSR;0
15:13:16;1556802796686;FSR;0
15:13:17;1556802797951;FSR;0
15:13:19;1556802799218;FSR;0
15:13:20;1556802800482;FSR;0
15:13:21;1556802801747;FSR;0
15:13:23;1556802803011;FSR;0
15:13:24;1556802804277;FSR;0
15:13:25;1556802805542;FSR;0
15:13:26;1556802806805;FSR;0
15:13:28;1556802808068;FSR;0
15:13:29;1556802809329;FSR;0
15:13:30;1556802810598;FSR;0
15:13:31;1556802811861;FSR;0
15:13:33;1556802813128;FSR;0
15:13:34;1556802814391;FSR;0
15:13:35;1556802815657;FSR;0
15:13:36;1556802816824;FSR;0
15:13:38;1556802818091;FSR;0
15:13:39;1556802819355;FSR;0
15:13:40;1556802820620;FSR;0
15:13:41;1556802821881;FSR;0
15:13:43;1556802823147;FSR;0
15:13:44;1556802824410;FSR;0
15:13:45;1556802825672;FSR;0
15:13:46;1556802826939;FSR;0
15:13:48;1556802828202;FSR;0
15:13:49;1556802829468;FSR;0
15:13:50;1556802830734;FSR;0
15:13:51;1556802831999;FSR;0
15:13:53;1556802833265;FSR;0
15:13:54;1556802834529;FSR;0
15:13:55;1556802835796;FSR;0
15:13:56;1556802836960;FSR;0
15:13:58;1556802838225;FSR;0
15:13:59;1556802839490;FSR;0
15:14:00;1556802840753;FSR;0
15:14:02;1556802842016;FSR;0
15:14:03;1556802843280;FSR;0
15:14:04;1556802844542;FSR;0
15:14:05;1556802845807;FSR;0
15:14:06;1556802846975;FSR;0
15:14:08;1556802848238;FSR;0
15:14:09;1556802849504;FSR;0
15:14:10;1556802850768;FSR;0
15:14:12;1556802852034;FSR;0
15:14:13;1556802853300;FSR;0
15:14:14;1556802854559;FSR;0
15:14:15;1556802855824;FSR;0
15:14:16;1556802856986;FSR;0
15:14:18;1556802858252;FSR;0
15:14:19;1556802859518;FSR;0
15:14:20;1556802860784;FSR;0
15:14:21;1556802861946;FSR;0
15:14:23;1556802863213;FSR;0
15:14:24;1556802864478;FSR;0
