21:34:01;1556825641997;LORAFSR;0
21:34:14;1556825654756;LORAFSR;0
21:34:22;1556825662410;LORAFSR;0
21:34:24;1556825664961;LORAFSR;0
21:34:30;1556825670065;LORAFSR;0
21:34:32;1556825672616;LORAFSR;0
21:34:45;1556825685380;LORAFSR;0
21:34:52;1556825692680;LORAFSR;0
21:34:57;1556825697783;LORAFSR;0
21:35:07;1556825707990;LORAFSR;0
21:35:13;1556825713094;LORAFSR;0
21:35:18;1556825718198;LORAFSR;0
21:35:20;1556825720750;LORAFSR;0
21:35:25;1556825725853;LORAFSR;0
21:35:28;1556825728405;LORAFSR;0
21:35:30;1556825730957;LORAFSR;0
21:35:35;1556825735701;LORAFSR;0
21:35:37;1556825737894;LORAFSR;0
